entity_id,state,last_changed
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:14:31.399Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:14:57.402Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T02:15:11.403Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:15:16.404Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-15T02:15:41.406Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.124,2025-10-15T02:16:49.421Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T02:16:54.429Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-15T02:17:22.425Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T06:43:36.264Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T06:43:43.259Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T06:43:53.261Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-15T06:44:00.275Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.186,2025-10-15T06:45:10.285Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T06:45:15.269Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T06:45:24.270Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T06:45:31.270Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.31,2025-10-15T06:46:17.276Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T06:46:22.277Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-15T06:46:52.286Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.22,2025-10-15T12:26:09.606Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T12:26:14.601Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T12:26:34.602Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T12:26:39.603Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T12:26:44.608Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-15T12:26:53.611Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T12:26:58.611Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T12:27:05.610Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T12:27:10.634Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T12:27:23.608Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T12:27:28.609Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T12:28:26.615Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T12:28:31.616Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T12:28:47.617Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T12:28:54.625Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-15T12:28:59.625Z
